hour,h3,rent,return,low_power_bike_count,soon_low_power_bike_count,normal_power_bike_count
0,8940e3549c7ffff,0,0,0,1,2
0,8940e3549d3ffff,0,0,0,1,2
0,8940e3549d7ffff,1,1,1,2,4
0,8940e3549dbffff,0,0,0,0,0
0,8940e354c03ffff,0,1,0,3,2
0,8940e354c07ffff,1,1,0,2,2
0,8940e354c0bffff,0,0,0,2,3
0,8940e354c0fffff,1,4,0,3,5
0,8940e354c13ffff,0,0,0,0,1
0,8940e354c17ffff,0,0,0,1,2
0,8940e354c1bffff,1,0,0,1,2
0,8940e354c23ffff,0,1,0,1,2
0,8940e354c27ffff,0,0,0,0,0
0,8940e354c2bffff,1,1,1,1,3
0,8940e354c2fffff,0,0,0,2,1
0,8940e354c33ffff,1,1,0,2,12
0,8940e354c37ffff,0,0,0,2,3
0,8940e354c3bffff,0,0,0,1,2
0,8940e354c47ffff,0,1,0,2,3
0,8940e354c53ffff,0,0,0,1,0
0,8940e354c57ffff,0,0,0,0,0
0,8940e354c63ffff,0,1,0,2,4
0,8940e354c67ffff,0,0,0,0,2
0,8940e354c6fffff,0,0,0,2,3
0,8940e354c73ffff,0,0,0,0,1
0,8940e354c77ffff,1,0,0,1,2
0,8940e354c7bffff,0,0,0,0,0
0,8940e354c83ffff,0,1,0,0,3
0,8940e354c87ffff,1,4,0,1,2
0,8940e354c8bffff,0,0,0,1,0
0,8940e354c8fffff,0,0,0,0,1
0,8940e354c93ffff,0,1,1,1,3
0,8940e354c97ffff,0,0,0,0,1
0,8940e354c9bffff,1,1,0,1,4
0,8940e354ca3ffff,0,0,0,0,1
0,8940e354ca7ffff,7,7,1,6,42
0,8940e354cabffff,3,3,1,5,18
0,8940e354cafffff,0,0,0,0,1
0,8940e354cb3ffff,1,3,1,2,3
0,8940e354cb7ffff,1,1,0,1,2
0,8940e354cbbffff,2,1,0,1,3
0,8940e354cc3ffff,0,0,0,1,2
0,8940e354cc7ffff,1,1,1,1,7
0,8940e354ccbffff,0,0,0,1,1
0,8940e354ccfffff,1,1,0,1,2
0,8940e354cd3ffff,0,0,0,0,1
0,8940e354cd7ffff,0,0,0,0,3
0,8940e354cdbffff,0,0,0,0,1
0,8940e354d03ffff,2,3,0,5,6
0,8940e354d07ffff,5,5,1,4,16
0,8940e354d0bffff,2,2,1,3,9
0,8940e354d0fffff,1,1,0,2,10
0,8940e354d13ffff,6,4,1,3,28
0,8940e354d17ffff,6,5,1,5,21
0,8940e354d1bffff,2,2,0,2,10
0,8940e354d23ffff,5,4,1,5,14
0,8940e354d27ffff,5,5,0,4,13
0,8940e354d2bffff,3,3,0,3,6
0,8940e354d2fffff,5,4,1,3,13
0,8940e354d33ffff,3,6,0,3,12
0,8940e354d37ffff,4,8,1,4,18
0,8940e354d3bffff,4,5,0,2,9
0,8940e354d43ffff,0,0,0,1,2
0,8940e354d47ffff,1,1,0,2,6
0,8940e354d4bffff,1,1,0,1,2
0,8940e354d4fffff,1,0,0,2,8
0,8940e354d53ffff,2,2,0,3,6
0,8940e354d57ffff,2,4,1,4,20
0,8940e354d5bffff,0,0,0,1,1
0,8940e354d63ffff,1,2,0,3,7
0,8940e354d67ffff,1,1,1,2,4
0,8940e354d6bffff,2,1,0,4,4
0,8940e354d6fffff,1,2,1,4,12
0,8940e354d73ffff,3,2,0,2,11
0,8940e354d77ffff,7,4,1,6,19
0,8940e354d7bffff,2,3,1,4,16
0,8940e354d83ffff,2,2,0,3,6
0,8940e354d87ffff,7,7,0,5,18
0,8940e354d8bffff,6,4,0,6,22
0,8940e354d8fffff,7,8,0,6,26
0,8940e354d93ffff,1,2,0,1,4
0,8940e354d97ffff,5,3,2,4,31
0,8940e354d9bffff,2,2,0,2,9
0,8940e354da3ffff,5,7,1,5,19
0,8940e354da7ffff,10,7,1,6,20
0,8940e354dabffff,4,7,1,6,24
0,8940e354dafffff,4,4,0,3,14
0,8940e354db3ffff,7,6,1,6,21
0,8940e354db7ffff,8,5,1,3,10
0,8940e354dbbffff,3,3,0,3,14
0,8940e354dc3ffff,3,3,0,1,4
0,8940e354dc7ffff,14,15,1,5,19
0,8940e354dcbffff,0,0,0,0,0
0,8940e354dcfffff,4,3,0,3,8
0,8940e354dd3ffff,15,17,1,5,24
0,8940e354dd7ffff,7,7,0,3,18
0,8940e354ddbffff,2,3,0,3,2
0,8940e356023ffff,0,0,0,1,2
0,8940e356027ffff,0,0,0,1,1
0,8940e35602bffff,0,0,0,1,1
0,8940e35602fffff,5,2,0,6,15
0,8940e356103ffff,1,1,0,1,3
0,8940e356107ffff,1,1,0,0,3
0,8940e35610bffff,3,3,1,7,17
0,8940e35610fffff,1,2,0,1,5
0,8940e356113ffff,1,1,1,1,3
0,8940e356117ffff,2,3,1,1,7
0,8940e35611bffff,0,1,0,1,2
0,8940e356123ffff,2,3,1,2,8
0,8940e356127ffff,1,2,0,2,10
0,8940e35612bffff,1,1,0,0,5
0,8940e35612fffff,0,0,0,0,0
0,8940e356133ffff,1,1,0,1,4
0,8940e356137ffff,2,3,0,1,7
0,8940e35613bffff,3,3,1,5,35
0,8940e356143ffff,0,0,0,1,2
0,8940e356147ffff,2,3,0,3,9
0,8940e35614bffff,0,0,0,0,1
0,8940e35614fffff,1,0,0,1,4
0,8940e356157ffff,0,0,0,0,0
0,8940e35615bffff,2,3,1,2,12
0,8940e356163ffff,3,4,0,4,13
0,8940e356167ffff,0,0,0,1,1
0,8940e35616bffff,0,0,0,0,0
0,8940e356173ffff,4,6,2,7,28
0,8940e356177ffff,0,2,0,2,5
0,8940e35617bffff,1,2,0,4,10
0,8940e356183ffff,4,4,0,4,14
0,8940e356187ffff,7,4,1,1,18
0,8940e35618bffff,5,4,1,1,5
0,8940e35618fffff,9,8,1,2,5
0,8940e356193ffff,5,7,1,3,36
0,8940e356197ffff,9,4,0,4,17
0,8940e35619bffff,1,3,0,1,5
0,8940e3561a3ffff,3,2,1,1,3
0,8940e3561a7ffff,4,4,1,1,22
0,8940e3561abffff,5,2,0,2,5
0,8940e3561afffff,6,3,0,2,11
0,8940e3561b3ffff,2,2,0,1,4
0,8940e3561b7ffff,4,2,0,1,5
0,8940e3561bbffff,6,5,0,2,5
0,8940e3561c7ffff,0,0,0,0,0
0,8940e356397ffff,0,0,0,1,0
0,8940e356503ffff,1,3,0,1,4
0,8940e356507ffff,6,4,0,3,20
0,8940e35650bffff,2,4,0,3,18
0,8940e35650fffff,8,5,0,6,14
0,8940e356513ffff,1,0,0,1,2
0,8940e356517ffff,2,2,0,1,6
0,8940e35651bffff,0,0,0,0,2
0,8940e356523ffff,4,4,1,6,28
0,8940e356527ffff,13,12,2,6,31
0,8940e35652bffff,1,0,0,0,4
0,8940e35652fffff,4,4,1,6,26
0,8940e356533ffff,7,5,0,3,22
0,8940e356537ffff,3,4,0,6,25
0,8940e35653bffff,10,8,1,7,35
0,8940e356563ffff,5,9,1,11,33
0,8940e356567ffff,3,2,1,1,9
0,8940e356573ffff,7,7,2,5,27
0,8940e356577ffff,5,4,0,4,15
0,8940e356583ffff,1,1,0,1,6
0,8940e356587ffff,4,4,1,6,17
0,8940e35658bffff,0,0,0,1,0
0,8940e35658fffff,3,4,0,2,9
0,8940e356593ffff,0,0,0,0,0
0,8940e356597ffff,1,1,1,3,5
0,8940e3565a3ffff,0,0,0,0,1
0,8940e3565a7ffff,2,3,0,3,6
0,8940e3565abffff,3,5,0,4,11
0,8940e3565afffff,3,2,1,4,21
0,8940e3565b3ffff,2,2,0,2,4
0,8940e3565b7ffff,1,1,0,1,2
0,8940e3565bbffff,5,6,0,3,16
0,8940e3565c7ffff,0,0,0,0,0
0,8940e356803ffff,2,0,1,0,1
0,8940e35680bffff,3,5,0,2,12
0,8940e35680fffff,0,0,0,1,3
0,8940e356813ffff,2,3,0,1,7
0,8940e35681bffff,4,5,1,2,11
0,8940e356843ffff,2,0,0,1,4
0,8940e356847ffff,1,0,0,1,3
0,8940e35684bffff,0,1,0,1,2
0,8940e35684fffff,0,0,0,1,1
0,8940e356853ffff,4,5,0,5,21
0,8940e356857ffff,1,0,0,0,0
0,8940e35685bffff,2,3,1,3,13
0,8940e356863ffff,0,0,0,1,3
0,8940e35686bffff,2,1,1,1,3
0,8940e35686fffff,0,0,0,0,0
0,8940e356873ffff,5,4,1,5,7
0,8940e35687bffff,1,1,0,1,3
0,8940e356883ffff,2,3,0,1,3
0,8940e35688bffff,0,0,0,0,1
0,8940e35688fffff,0,1,0,0,1
0,8940e356893ffff,1,0,0,1,1
0,8940e35689bffff,10,8,0,3,11
0,8940e3568c3ffff,3,3,1,2,16
0,8940e3568c7ffff,4,6,0,3,20
0,8940e3568cbffff,3,5,1,4,18
0,8940e3568cfffff,2,3,0,4,11
0,8940e3568d3ffff,1,2,0,2,10
0,8940e3568d7ffff,11,5,1,2,8
0,8940e3568dbffff,4,6,1,2,25
0,8940e356927ffff,0,0,0,0,0
0,8940e35692fffff,0,1,0,0,1
0,8940e35696fffff,0,0,0,0,1
0,8940e356a03ffff,0,1,0,3,3
0,8940e356a07ffff,1,1,0,1,2
0,8940e356a0bffff,0,0,0,1,3
0,8940e356a0fffff,1,1,1,1,4
0,8940e356a13ffff,1,3,0,2,5
0,8940e356a17ffff,0,0,0,0,0
0,8940e356a1bffff,1,1,0,1,2
0,8940e356a23ffff,0,1,0,3,5
0,8940e356a27ffff,0,1,0,1,2
0,8940e356a2bffff,0,1,0,2,5
0,8940e356a2fffff,0,1,0,0,1
0,8940e356a33ffff,1,1,0,1,4
0,8940e356a37ffff,0,0,0,0,0
0,8940e356a3bffff,0,1,0,0,1
0,8940e356a43ffff,0,1,1,1,3
0,8940e356a47ffff,0,0,0,0,2
0,8940e356a4bffff,0,1,0,0,1
0,8940e356a4fffff,1,1,1,1,5
0,8940e356a53ffff,0,0,0,0,0
0,8940e356a57ffff,0,1,0,1,2
0,8940e356a5bffff,0,1,1,2,4
0,8940e356a63ffff,1,1,0,3,5
0,8940e356a67ffff,0,0,1,1,2
0,8940e356a6bffff,0,0,0,1,4
0,8940e356a6fffff,0,0,0,1,3
0,8940e356a73ffff,0,0,0,0,2
0,8940e356a77ffff,0,0,1,1,2
0,8940e356a7bffff,0,0,0,1,3
0,8940e356a83ffff,0,0,0,1,1
0,8940e356a87ffff,3,1,0,2,18
0,8940e356a8bffff,1,2,1,1,7
0,8940e356a8fffff,0,0,0,1,4
0,8940e356a93ffff,1,1,0,2,9
0,8940e356a97ffff,2,4,3,2,106
0,8940e356a9bffff,2,0,0,0,2
0,8940e356aa3ffff,5,3,0,4,19
0,8940e356aa7ffff,4,2,1,1,10
0,8940e356aabffff,5,10,2,3,34
0,8940e356aafffff,2,2,1,1,8
0,8940e356ab3ffff,2,2,0,2,12
0,8940e356ab7ffff,0,0,0,0,2
0,8940e356abbffff,5,5,0,5,40
0,8940e356ac3ffff,0,0,0,0,1
0,8940e356ac7ffff,0,2,0,1,2
0,8940e356acbffff,1,1,0,1,3
0,8940e356acfffff,1,2,1,2,3
0,8940e356ad3ffff,1,0,0,1,2
0,8940e356ad7ffff,1,1,0,0,7
0,8940e356adbffff,1,3,0,0,2
0,8940e356b23ffff,3,3,1,3,9
0,8940e356b27ffff,2,3,0,1,3
0,8940e356b2bffff,2,2,1,4,11
0,8940e356b2fffff,4,3,1,2,11
0,8940e356b33ffff,1,0,0,0,1
0,8940e356b37ffff,2,3,0,2,8
0,8940e356b3bffff,2,1,0,1,2
0,8940e356b4bffff,0,0,0,1,2
0,8940e356b53ffff,3,1,0,2,4
0,8940e356b5bffff,1,1,0,1,4
0,8940e356b63ffff,1,1,0,1,5
0,8940e356b67ffff,5,3,0,6,28
0,8940e356b6bffff,5,4,0,4,17
0,8940e356b6fffff,10,6,1,4,50
0,8940e356b77ffff,2,1,0,1,1
0,8940e356b7bffff,0,1,0,0,2
0,8940e356bc3ffff,1,3,1,2,3
0,8940e356bcbffff,4,4,1,6,17
0,8940e356bd3ffff,1,1,1,0,2
0,8940e356bdbffff,2,2,0,6,9
0,8940e356c03ffff,0,0,0,0,1
0,8940e356c07ffff,0,0,0,0,1
0,8940e356c0bffff,0,0,0,0,0
0,8940e356c0fffff,1,0,0,0,1
0,8940e356c13ffff,0,1,0,1,2
0,8940e356c17ffff,0,0,0,0,0
0,8940e356c1bffff,1,2,0,1,8
0,8940e356c2bffff,2,2,1,4,8
0,8940e356c3bffff,2,1,0,2,9
0,8940e356c43ffff,1,0,0,0,2
0,8940e356c47ffff,1,0,0,0,1
0,8940e356c4bffff,0,0,0,0,1
0,8940e356c4fffff,3,3,1,6,25
0,8940e356c53ffff,0,0,0,0,2
0,8940e356c5bffff,0,1,1,2,3
0,8940e356c63ffff,3,4,1,3,16
0,8940e356c67ffff,7,7,1,8,24
0,8940e356c6bffff,1,1,0,3,8
0,8940e356c6fffff,5,6,0,2,11
0,8940e356c73ffff,1,1,0,2,9
0,8940e356c77ffff,3,4,2,6,27
0,8940e356c7bffff,7,5,0,10,20
0,8940e356c83ffff,2,3,0,4,5
0,8940e356c87ffff,0,0,0,0,0
0,8940e356c8bffff,1,1,0,0,1
0,8940e356c8fffff,3,2,1,1,8
0,8940e356c93ffff,1,1,1,1,5
0,8940e356c9bffff,1,3,0,2,10
0,8940e356cabffff,0,0,0,0,1
0,8940e356cbbffff,0,0,0,1,1
0,8940e356cc3ffff,4,5,0,1,9
